"* Select shipping method","* Sélectionnez un mode de livraison"
"<strong style=""color:red"">Warning!</strong> This option disables the merchant calculated shipping. With this option, Google API ignores any attempt to affect shipping prices.","<strong style=""color:red"">Attention !</strong> Cette option désactive le frais de port calculés par le marchand. Avec cette option, l'API Google ignore toute tentative de modification des frais de port."
"A virtual item to reflect the discount total","Un produit virtuel pour refléter le total de remise"
"A virtual item to reflect the tax total","Un produit virtuel pour refléter le total de taxes"
"AVS Status: %s","Statut du système de vérification d'adresse (AVS)"
"Add","Ajouter"
"Add Shipping Method","Ajouter un mode de livraison"
"Allowed Methods","Modes de livraison autorisés"
"Amount: %s","Montant : %s"
"Auto-generated from GoogleCheckout Charge","Généré automatiquement depuis la facturation GoogleCheckout"
"Buyer Account Age: %s days","Âge des comptes acheteurs : %s jours"
"CC Partial: xxxx-%s","Carte de crédit (partiel) : xxxx-%s"
"CID Status: %s","Statut CID : %s"
"Carrier Calculated Methods","Modes de livraison autorisés par le transporteur"
"Cart Discount","Remise panier"
"Checkout Image Style","Style d'image du règlement"
"Continue Shopping URL","URL de ""Poursuivez vos achats"""
"Credit memo has been created automatically","L'avoir a été créé automatiquement"
"Debug","Déboguage"
"Default Package Height (in)","Hauteur par défaut du paquet (en pouces)"
"Default Package Length (in)","Longueur par défaut du paquet (en pouces)"
"Default Package Width (in)","Largeur par défaut du paquet (en pouces)"
"Default Price for Methods","Prix par défaut pour les méthodes"
"Default price:","Prix par défaut :"
"Delivery Address Category","Catégorie d'adresse de livraison"
"Delivery Schedule","Délais de livraison"
"Disable Default Tax Tables","Désactiver les tables de TVA par défault"
"Discount Tax","Taxe de remise"
"Eligible for Protection: %s","Éligible pour la protection : %s"
"Enable","Activer"
"Enable Carrier Calculated","Activer Calculé par le transporteur"
"Enable Digital Delivery","Activer la livraison numérique"
"Enable Flat Rate","Activer les montants fixes"
"Enable Merchant Calculated","Activer Calculé par le marchand"
"Enable this if your checkout request is too big and being cut off.","Activer ceci si votre requête de passage de commande est trop grosse et doit être découpée."
"Expiration: %s","Expiration : %s"
"Financial: %s -> %s","Financier : %s -> %s"
"Free Shipping","Livraison gratuite"
"Fulfillment: %s -> %s","Accomplissement : %s -> %s"
"Google API","API Google"
"Google Authorization:","Autorisation Google :"
"Google Buyer ID: %s","Identifiant d'acheteur Google : %s"
"Google Charge:","Tarif Google :"
"Google Chargeback:","Google Chargeback :"
"Google Checkout","Google Checkout"
"Google Checkout Shipping - Carrier Calculated","Livraison Google Checkout - Calculé par transporteur"
"Google Checkout Shipping - Digital Delivery","Livraison Google Checkout - Livraison numérique"
"Google Checkout Shipping - Flat Rate","Livraison Google Checkout - Montant fixe"
"Google Checkout Shipping - Merchant Calculated","Livraison Google Checkout - Calculé par le marchand"
"Google Checkout: %s","Google Checkout : %s"
"Google Order Number: %s","Numéro de commande Google : %s"
"Google Order Status Change:","Changement de statut de commande Google :"
"Google Refund:","Remboursement Google :"
"Google Risk Information:","Informations Google à propos des risques :"
"Hide Cart Contents","Cacher les contenus du panier"
"IP Address: %s","Adresse IP : %s"
"If enabled, cart contents will be hidden after clicking on the Google Checkout button in the shopping cart, and restored if ""Edit Cart"" link was activated.","Si vous l'activez, le contenu du panier sera caché après que le client aura cliqué sur le bouton Google Checkout, puis restauré si le lien ""Éditer le panier"" a été activé."
"Invoice Auto-Created: %s","Facture créée automatiquement : %s"
"Is Buyer Willing to Receive Marketing Emails: %s","L'acheteur accepte-t-il de recevoir les emails marketing : %s"
"Large - %s","Grand - %s"
"Latest Charge: %s","Derniers frais facturé : %s"
"Latest Chargeback: %s","Dernier Chargeback : %s"
"Latest Refund: %s","Dernier remboursement : %s"
"Location","Lieu"
"Medium - %s","Moyen - %s"
"Merchant ID","ID de marchand"
"Merchant Key","Clé de marchand"
"Method","Méthode"
"New Order Status","Statut d'une nouvelle commande"
"No","Non"
"Optional, leave empty for home page.","Facultatif, laisser vide pour la page d'accueil"
"Rate 1 Amount","Valeur du taux 1"
"Rate 1 Ship To Applicable Countries","Pays de livraison applicables pour le taux 1"
"Rate 1 Ship to Specific Countries","Pays de livraison spécifiques pour le taux 1"
"Rate 1 Title","Libellé du taux 1"
"Rate 2 Amount","Valeur du taux 2"
"Rate 2 Ship To Applicable Countries","Pays de livraison applicables pour le taux 2"
"Rate 2 Ship to Specific Countries","Pays de livraison spécifiques pour le taux 2"
"Rate 2 Title","Libellé du taux 2"
"Rate 3 Amount","Valeur du taux 3"
"Rate 3 Ship To Applicable Countries","Pays de livraison applicables pour le taux 3"
"Rate 3 Ship to Specific Countries","Pays de livraison spécifiques pour le taux 3"
"Rate 3 Title","Libellé du taux 3"
"Remove","Supprimer"
"Required for live Google Checkout transactions.","Obligatoire pour les transactions en direct avec Google Chekcout."
"Sandbox","Bac à sable (sandbox)"
"Secure Callback URL","URL sécurisée de rappel"
"Small - %s","Petit - %s"
"Title","Titre"
"Total Chargeback: %s","Total de Chargeback : %s"
"Total Charged: %s","Total facturé : %s"
"Total Refunded: %s","Total remboursé : %s"
"Transparent","Transparent"
"United Kingdom","Royaume Uni"
"United States","États-Unis"
"White Background","Fond blanc"
"Yes","Oui"
"You will be redirected to GoogleCheckout in a few seconds.","Vous allez être redirigé vers Google Checkout dans quelques secondes."
"<br />Warning: <strong>%s</strong><br />","<br/>Attention : <strong>%s</strong><br/>"
"The tax amount has been applied based on the information received from Google Checkout, because tax amount received from Google Checkout is different from the calculated tax amount","Le montant de taxe a été appliqué à partir des informations reçues de Google Checkout, car le montant de taxe reçu de Google Checkout diffère de celui calculé."
"Account Number","Numéro de compte"
"Optimistic","Optimiste"
"Pessimistic","Pessimiste"
"Email delivery","Livraison par email"
"<a href=""http://www.magentocommerce.com/redirect/google-checkout/"" target=""_blank"">Signup for Google Checkout</a>","<a href=""http://www.magentocommerce.com/redirect/google-checkout/"" target=""_blank"">Créez un compte Google Checkout</a>"
"2Day","2 jours"
"2nd Day Air","2nd Day Air"
"2nd Day Air AM","2nd Day Air AM"
"3 Day Select","3 Day Select"
"Commercial","Commercial"
"Description-based delivery","Livraison basée sur la description"
"Express Mail","Courrier Express"
"Express Saver","Express économe"
"FedEx","FedEx"
"First Overnight","Lendemain"
"Ground","Sol"
"Home Delivery","Livraison à domicile"
"Inches","Pouces"
"Key/URL delivery","Livraison par clé/URL"
"Media Mail","Courrier media"
"Next Day Air","Next Day Air"
"Next Day Air Early AM","Next Day Air Early AM"
