"An error occurred while clearing the external full page cache.","Erreur lors de l'effacement du cache externe de page complète."
"Cookie Lifetime (seconds)","Durée de vie du cookie (secondes)"
"Enable External Cache","Activer le cache externe"
"External Cache Control","Contrôle de cache externe"
"External Full Page Cache Settings","Paramètres du cache externe de page complète"
"External full page cache.","Cache externe de page complète."
"Failed to load external cache control","Erreur lors du chargement du contrôle de cache externe"
"Flush External Page Cache","Vider le cache externe de page"
"If empty, default value will be used.","Si ce champ est vide, c'est la valeud par défaut qui sera utilisée."
"The external full page cache has been cleaned.","Le cache externe de page complète a été vidé."
"Zend Full Page Cache","Cache de page complète Zend"
