"Abandoned Carts","Paniers abandonnés"
"Abandoned carts","Paniers abandonnés"
"Action","Action"
"Add to Cart","Ajouter au panier"
"Add to Compare","Ajouter au comparateur"
"Add to Wishlist","Ajouter à la liste d'envies"
"Any","Tous"
"Applied Coupon","Coupons utilisés"
"Applies to Any of the Specified Order Statuses","S'applique à tous les statuts de commande spécifiés"
"Are you sure you want to refresh lifetime statistics? There can be performance impact during this operation.","Êtes-vous sûr(e) de vouloir rafraîchir les statistiques en temps réel ? Cela peut impacter les performances pendant la durée du rafraichissement."
"Are you sure?","Êtes-vous sûr(e) ?"
"Avg. Approved Rating","Moyenne des notes approuvées"
"Avg. Rating","Moyenne des notes"
"Bestsellers","Meilleures ventes"
"Bought from wishlists","Acheté à partir de la liste d'envies"
"CSV","CSV"
"Carts","Paniers"
"Compared Products Grid Template","Gabarit de grille de produits comparés"
"Compared Products List Template","Gabarit de liste de produits comparés"
"Coupons","Bons de réduction"
"Coupons Usage Report","Rapport des utilisations des bons de réduction"
"Created At","Créé le"
"Current Month Starts","Le mois en cours commence le"
"Customer","Client"
"Customer Name","Nom du client"
"Customer Tags","Tags client"
"Customers","Clients"
"Customers Report","Rapport clients"
"Customers Reviews","Clients ayant commenté"
"Customers Tags","Clients ayant proposé des tags"
"Customers by Number of Orders","Clients par nombre de commandes"
"Customers by Orders Total","Clients par montant de commande"
"Customers by number of orders","Clients par nombre de commandes"
"Customers by orders total","Clients par montant de commande"
"Customers that have wishlist: %s%","Clients ayant une liste d'envies : %s%"
"Dashboard","Tableau de bord"
"Day","Jour"
"Default Recently Compared Products Count","Nombre de produits récemment comparés par défaut"
"Default Recently Viewed Products Count","Nombre de produits récemment consultés par défaut"
"Description","Description"
"Detail","Détail"
"Downloads","Téléchargements"
"Email","Email"
"Empty Rows","Lignes vides"
"Excel","Excel"
"Filter","Filtre"
"First Name","Prénom"
"From","De"
"Guest","Invité"
"Hits","Vues"
"ID","ID"
"IP Address","Adresse IP"
"Index model name must be defined","Le nom du modèle d'index doit être défini"
"Invalid date specified.","Date invalide"
"Invoiced","Facturé"
"Items in Cart","Articles dans le panier"
"Last Name","Nom"
"Last Review","Dernier commentaire"
"Link","Lien"
"List of Products Recently Compared and Removed from the Compare List by Visitor","Liste des derniers produits comparés et enlevés de la liste de comparaison par un visiteur"
"List of Products Recently Viewed by Visitor","Liste des derniers produits vus par le visiteur"
"Low Stock","Stock bas"
"Low stock","Stock bas"
"Match Period To","Faire correspondre la période à"
"Month","Mois"
"Most Viewed","Les plus consultés"
"Name","Nom"
"New Accounts","Nouveaux comptes"
"No","Non"
"No records found for this period.","Aucune donnée pour cette période."
"Number Added","Nombre ajouté"
"Number Fulfilled","Nombre réalisés"
"Number Of Reviews","Nombre de commentaires"
"Number Purchased","Nombre acheté"
"Number Viewed","Nombre de vues"
"Number of Items","Nombre d'articles"
"Number of New Accounts","Nombre de nouveaux comptes"
"Number of Products to display","Nombre de produits à afficher"
"Number of Reviews","Nombre de commentaires"
"Number of Times Deleted","Nombre de fois effacé"
"Number of Total Tags","Nombre total de tags"
"Number of Unique Tags","Nombre de tags uniques"
"Number of Views","Nombre de consultations"
"Number of items bought from a wishlist: %s","Nombre d'articles achetés depuis une liste d'envies : %s"
"Number of times wishlists have been shared (emailed): %s","Nombre de fois que la liste d'envies a été partagée (envoyée par mail) : %s"
"Number of wishlist conversions: %s","Nombre de conversion de listes d'envies : %s"
"Number of wishlist referrals: %s","Nombre de référents de la liste d'envies : %s"
"Number of wishlists: %s","Nombre de listes d'envies : %s"
"Order Status","Statut"
"Order Taxes Report Grouped by Tax Rate","Rapport de TVA & taxes groupées par taux de taxe"
"Orders","Commandes"
"Out of stock","Épuisé"
"Period","Période"
"Poducts Report","Rapport produits"
"Popular Tags","Mots clés populaires"
"Popularity","Popularité"
"Price","Prix"
"Product Name","Nom du produit"
"Product Reviews","Commentaires"
"Product SKU","Réf. Produit"
"Product Tags","Mots clés du produit"
"Products","Produits"
"Products Ordered","Produits commandés"
"Products Report","Rapport produits"
"Products Reviews","Produits commentés"
"Products Tags","Produits taggés"
"Products in carts","Produits dans des paniers"
"Purchases","Commandes"
"Quantity Ordered","Quantité commandée"
"Quantity of Items","Quantité d'articles"
"Recently Compared","Dernières comparaisons"
"Recently Compared Products","Derniers produits comparés"
"Recently Viewed","Vu récemment"
"Recently Viewed Products","Derniers produits consultés"
"Recently Viewed/Compared Products","Produits récemment consultés/comparés"
"Refresh Lifetime Statistics","Rafraichir les statistiques depuis le début"
"Refresh Statistics","Actualiser les statistiques"
"Refresh Statistics for the Last Day","Rafraichir les statistiques pour le dernier jour"
"Refunds","Remboursements"
"Report","Rapport"
"Reports","Rapports"
"Results","Résultats"
"Revenue","Revenu"
"Review","Commentaire"
"Reviews","Commentaires"
"Reviews for %s","Commentaires pour %s"
"Sales","Ventes"
"Sales Report","Rapport des ventes"
"Search Query","Termes de recherche"
"Search Terms","Termes de recherche"
"Select day of the month.","Choisissez le jour du mois."
"Shipping","Livraison"
"Shopping Cart","Panier"
"Show Actual Values","Montrer les valeurs actuelles"
"Show Report","Afficher le rapport"
"Show for Current","Afficher pour le"
"Specified","Spécifié"
"Statistics","Statistiques"
"Stock Qty","Quantité en stock"
"Submitted In","Soumis dans"
"Submitted On","Soumis le"
"Subtotal","Sous-total"
"Tag","Mot clé"
"Tag ""%s"" details","Détails du tag ""%s"""
"Tag Detail","Détail du tag"
"Tag Name","Nom du mot clé"
"Tag Use","Utilisation du tag"
"Tags Submitted by %s","Tags soumis par %s"
"Tags submitted to %s","Tags soumis pour %s"
"Tax","TVA & autres taxes"
"Title","Titre"
"To","À"
"Total","Total"
"Total Invoiced vs. Paid Report","Rapport du facturé en fonction du payé"
"Total Ordered Report","Rapport du total commandé"
"Total Refunded Report","Rapport des remboursements"
"Total Shipped Report","Rapport des expéditions"
"Total Tags","Nb total de tags"
"Total invoiced","Total facturé"
"Total refunded","Total remboursé"
"Updated At","Mise à jour à"
"Viewed Products Grid Template","Gabarit de grille de produits vus"
"Viewed Products List Template","Gabarit de liste de produits vus"
"Visible In","Visible dans"
"Wishlist Report","Listes d'envies"
"Wishlist vs. Regular Order","Liste d'envies vs. Commande normale"
"Wishlists","Liste d'envies"
"Year","Année"
"Year-To-Date Starts","L'année en cours commence le"
"Yes","Oui"
"Your Recently Compared","Vos dernières comparaisons"
"Your Recently Viewed","Derniers articles consultés"
"undefined","indéfini"
"Excel XML","XML d'Excel"
"Catalog Category (Without Subcategories)","Catégorie de catalogue (sans sous-catégories)"
"Canceled","Annulée"
"Closed","Fermée"
"Complete","Terminée"
"Processing","En cours de traitement"
"Shopping Cart Price Rule","Règle de prix panier"
