" was not delivered nor scanned"," n'a été ni livré ni scanné"
"1 Day Freight","Frêt 1 jour"
"2 Day Freight","Frêt 2 jours"
"2Day","2 jours"
"2nd Day Air","2nd Day Air"
"2nd Day Air AM","2nd Day Air AM"
"2nd Day Air AM Letter","2nd Day Air AM Letter"
"2nd Day Air Letter","2nd Day Air Letter"
"3 Day Freight","Frêt 3 jours"
"3 Day Select","3 Day Select"
"Access ID","ID d'accès"
"Access License Number","Numéro de permis d'accès"
"Account ID","ID de compte"
"Account Number","Numéro de compte"
"Additional Protection Configuration Value","Valeur de configuration de protection supplémentaire"
"Additional Protection Enabled","Protection supplémentaire activée"
"Additional Protection Min Subtotal","Sous-total mini de protection supplémentaire"
"Additional Protection Value","Valeur de protection supplémentaire"
"Additional Protection Value Rounding Method","Méthode d'arrondi de valeur de protection supplémentaire"
"All Services","Tous les services"
"Allowed Methods","Modes de livraison autorisés"
"Bound Printed Matter","Imprimé"
"Business Service Center","Centre de service d'affaires"
"Calculate Handling Fee","Calculer les frais de dossier"
"Canada Standard","Canada standard"
"Cannot retrieve shipping rates","Impossible de récupérer les taux de livraison"
"Commercial","Commercial"
"Configuration","Configuration"
"Container","Container"
"Customer Packaging","Paquet fait par le client"
"DHL","DHL"
"Debug","Déboguage"
"Default Package Height","Hauteur par défaut du paquet"
"Default Package Length","Longueur par défaut du paquet"
"Default Package Width","Largeur par défaut du paquet"
"Delivered","Livré"
"Destination Type","Type de destination"
"Development","Développement"
"Displayed Error Message","Message d'erreur affiché"
"Domestic Shipment Days","Domestic Shipment Days"
"Drop Box","Boîte de dépôt"
"Dropoff","Déposer"
"Empty response","Réponse vide"
"Enable Negotiated Rates","Activer les taux négociés"
"Enabled","Activé"
"Enables/Disables SSL verification of Magento server by UPS.","Active/désactive la vérification SSL du server Magento par UPS."
"Error #%s : %s (%s)","Erreur n°%s : %s (%s)"
"Error #%s: %s","Erreur n°%s : %s"
"Europe First Priority","Prioritaire Europe"
"Express","Express"
"Express 10:30 AM","Express 10:30 AM"
"Express Mail","Courrier Express"
"Express Saturday","Samedi Express"
"Express Saver","Express économe"
"Failed to parse xml document: %s","Impossible de parser le document xml : %s"
"FedEx","FedEx"
"FedEx 10kg Box","Boîte 10kg FedEx"
"FedEx 25kg Box","Boîte 25kg FedEx"
"FedEx Box","Boîte FedEx"
"FedEx Envelope","Enveloppe FedEx"
"FedEx Pak","Pack FedEx"
"FedEx Tube","Tube FedEx"
"First Overnight","Lendemain"
"First-Class","Première classe"
"Flat","Plat"
"Flat-Rate Box","Boîte taux fixe"
"Flat-Rate Envelope","Enveloppe taux fixe"
"Free Method","Mode gratuit"
"Free Shipping with Minimum Order Amount","Livraison gratuite avec un montant de commande mini"
"Gateway URL","URL de passerelle"
"Gateway XML URL","URL XML de passerelle"
"Ground","Sol"
"Ground Commercial","Ground Commercial"
"Ground Residential","Ground Residential"
"Handling Applied","Frais de dossier appliqués"
"Handling Fee","Frais de traitement"
"Home Delivery","Livraison à domicile"
"International Economy","International éco"
"International Express","International Express"
"International First","Premier international"
"International Priority","Priorité internationale"
"International Shipment Days","International Shipment Days"
"Intl Economy Freight","Frêt éco international"
"Intl Priority Freight","Frêt prioritaire international"
"Invalid DHL XML code for type %s: %s.","Code XML DHL invalide pour le type %s : %s."
"Invalid DHL XML code type: %s.","Type de code XML DHL invalide : %s."
"Invalid FedEx XML code for type %s: %s","Code XML FedEx non valide pour le type %s : %s"
"Invalid FedEx XML code type: %s","Type de code XML FedEx non valide : %s"
"Invalid UPS CGI code for type %s: %s","Code CGI UPS non valide pour le type %s : %s"
"Invalid UPS CGI code type: %s","Type de code CGI UPS non valide : %s"
"Invalid USPS XML code for type %s: %s","Code XML USPS non valide pour le type %s : %s"
"Invalid USPS XML code type: %s","Type de code XML USPS non valide : %s"
"Kilograms","Kilos"
"Large","Grand"
"Letter","Lettre"
"Library","Bibliothèque"
"Live","En production"
"Machinable","Machinable"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Poids maxi du paquet (consultez votre transporteur)"
"Media Mail","Courrier media"
"Minimum Order Amount for Free Shipping","Montant de commande mini pour la livraison gratuite"
"Minimum Package Weight (Please consult your shipping carrier for minimum supported shipping weight)","Poids mini du paquet (consultez votre transporteur)"
"Mode","Mode"
"Next Afternoon","Après-midi suivante"
"Next Day Air","Next Day Air"
"Next Day Air Early AM","Next Day Air Early AM"
"Next Day Air Early AM Letter","Next Day Air Early AM Letter"
"Next Day Air Intra (Puerto Rico)","Next Day Air Intra (Puerto Rico)"
"Next Day Air Letter","Next Day Air Letter"
"Next Day Air Saver","Next Day Air Saver"
"Next Day Air Saver Letter","Next Day Air Saver Letter"
"No","Non"
"Non-rectangular","Non rectangulaire"
"Order","Commande"
"Origin of the Shipment","Origine de la livraison"
"Oversize","Trop grand"
"Package","Interface"
