"All Credit Cards / Visa, Mastercard, AMEX, JCB, Diners (powered by Moneybookers) - International","Toutes les cartes de crédit / Visa, Mastercard, AMEX, JCB, Diners (powered by Moneybookers) - International"
"CartaSi (powered by Moneybookers) - Italy","CartaSi (powered by Moneybookers) - Italie"
"Carte Bleue (powered by Moneybookers) - France","Carte Bleue (par Moneybookers) - France"
"Customer ID","ID de client"
"Dankort (powered by Moneybookers) - Denmark","Dankort (powered by Moneybookers) - Danemark"
"EPS Online-Überweisung (powered by Moneybookers) - Austria","EPS Online-Überweisung (powered by Moneybookers) - Autriche"
"Enabled","Activé"
"Giropay (powered by Moneybookers) - Germany","Giropay (powered by Moneybookers) - Allemagne"
"Laser (powered by Moneybookers) - Ireland","Laser (powered by Moneybookers) - Irlande"
"Lastschrift (ELV) (powered by Moneybookers) - Germany","Lastschrift (ELV) (powered by Moneybookers) - Allemagne"
"Loading secure payment page (SSL)","Chargement de la page de paiement sécurisé (SSL)"
"Moneybookers","Moneybookers"
"Moneybookers Info URL","Moneybookers URL d'information"
"Moneybookers Settings","Paramètrage Moneybookers"
"Moneybookers Transaction ID: %s","ID de la transaction Moneybookers : %s"
"Moneybookers eWallet","Moneybookers eWallet"
"More information about Moneybookers","Plus d'informations sur Moneybookers"
"Nordea Solo (powered by Moneybookers) - Finland","Nordea Solo (powered by Moneybookers) - Finlande"
"Nordea Solo (powered by Moneybookers) - Sweden","Nordea Solo (powered by Moneybookers) - Suède"
"Order ID","ID Commande"
"POLi (powered by Moneybookers) - Australia","POLi (powered by Moneybookers) - Australie"
"Payment failed.","Le paiement a échoué"
"Payment from Applicable Countries","Mode de paiement autorisé pour"
"Payment from Specific Countries","Mode de paiement autorisé pour les pays spécifiques"
"Payment has not been processed yet.","Le paiement n'a pas encore été traitée."
"Payment was canceled.","Le paiement a été annulé."
"Pending bank transfer created.","Paiement en attente de transfert par la banque."
"Please pay your order now","Veuillez effectuer votre réglement"
"Postepay (powered by Moneybookers) - Italy","Postepay (powered by Moneybookers) - Italie"
"Przelewy24 (powered by Moneybookers) - Poland","Przelewy24 (powered by Moneybookers) - Pologne"
"Sofortüberweisung (powered by Moneybookers) - Germany","Sofortüberweisung (powered by Moneybookers) - Allemagne"
"Sort Order","Ordre de tri"
"The amount has been authorized and captured by Moneybookers.","Le règlement de la commande a été autorisé et capturé par Moneybookers."
"The customer was redirected to Moneybookers.","Le client a été redirigé vers Moneybookers."
"The order has been canceled.","La commande a été annulée."
"Title","Titre"
"You will be redirected to our secure payment page when you place an order.","Vous allez être redirigé vers notre page de paiement sécurisé."
"eNETS (powered by Moneybookers) - Singapore","eNETS (powered by Moneybookers) - Singapour"
"iDeal (powered by Moneybookers) - Netherlands","iDeal (powered by Moneybookers) - Pays-Bas"
"Email Address of Your Moneybookers Account","Email de votre compte MoneyBookers"
"To have access to the international payment network of Moneybookers please register <a href=""http://www.moneybookers.com/partners/magento/"" target=""_blank"">here</a> for a free account if you don’t have one yet.","Pour accéder au réseau de paiement international, veuillez vous créer un <a href=""http://www.moneybookers.com/partners/magento/"" target=""_blank"">compte gratuit ici</a> si vous n'en avez pas encore."
"Secret Word","Mot secret"
"Pre-shared secret key to secure the transaction. After activation Moneybookers will give you access to a new section in your Moneybookers account called ""Merchant tools"". Please choose a secret word (do not use your password for this) and provide it in your Moneybookers admin area and above.","Clé secrète pré-partagée pour sécuriser la transaction. Après l'activation, MoneyBookers vous donnera un accès à une nouvelle section dans votre compte MoneyBookers appelée ""Merchant tools"". Choisissez un mot secret (n'utilisez pas votre mot de passe ici) et renseignez-le dans votre compte MoneyBookers et ci-dessus."
"Find out more about Online Bank Transfer","En savoir plus sur le transfert de banque en ligne"
"Maestro (powered by Moneybookers) - United Kingdom, Austria, Spain","Maestro (proposé par Moneybookers) - Royaume-Uni, Autriche, Espagne"
"Online Bank Transfer (powered by Moneybookers)","Transfert de banque en ligne (proposé par Moneybookers)"
"Powered by Moneybookers","Proposé par Moneybookers"
