"A block identifier with the same properties already exists in the selected store.","Il existe déjà un identifiant de bloc ayant les mêmes propriétés dans la boutique sélectionnée."
"A directory with the same name already exists. Please try another folder name.","Il existe déjà un répertoire portant le même nom. Choisissez un autre nom."
"A page URL key for specified store already exists.","Il existe déjà un e clé d'URL de page pour la boutique sélectionnée."
"Action","Action"
"Add New Block","Ajouter un nouveau bloc"
"Add New Page","Ajouter une nouvelle page"
"All Countries","Tous les pays"
"An error occurred while saving the page.","Erreur lors de la sauvegarde de la page."
"Anchor Custom Text","Présenter un texte personnalisé"
"Anchor Custom Title","Présenter un titre personnalisé"
"Are you sure you want to delete current folder?","Êtes-vous sûr(e) de vouloir supprimer le dossier courant ?"
"Are you sure you want to delete the selected file?","Êtes-vous sûr(e) de vouloir supprimer le fichier sélectionné ?"
"Block","Bloc"
"Block Information","Information"
"Block Title","Titre du bloc"
"CMS","CMS"
"CMS Content Wrapper","Conteneur de contenu CMS"
"CMS Home Page","Page d'accueil CMS"
"CMS No Cookies Page","Page CMS quand les cookies sont désactivés"
"CMS No Route Page","Page CMS de ressource non trouvée"
"CMS No-Route Page","Page CMS de ressource non trouvée"
"CMS Page","Page CMS"
"CMS Page Link","Lien Page CMS"
"CMS Page Link Block Template","Gabarit du bloc lien page CMS"
"CMS Page Link Inline Template","Gabarit du bloc lien en ligne CMS"
"CMS Pages (All)","Pages CMS (toutes)"
"CMS Static Block","Bloc statique CMS"
"CMS Static Block Default Template","Gabarit par défaut du bloc statique CMS"
"Cannot create new directory.","Impossible de créer un nouveau répertoire."
"Cannot delete directory %s.","Impossible de supprimer le répertoire %s."
"Cannot delete root directory %s.","Impossible de supprimer le répertoire racine %s."
"Cannot upload file.","Impossible d'uploader le fichier."
"Collapse All","Tout réduire"
"Content","Contenu"
"Content Heading","En-tête de contenu"
"Content Management","Gestion du contenu"
"Contents of a Static Block","Contenu d'un bloc statique"
"Create Folder...","Créer un dossier..."
"Custom Design","Design personnalisé"
"Custom Design From","Design personnalisé à partir du"
