"Store View Specific Labels","Store View Specific Labels"
"Street Address %s","Street Address %s"
"Successfully cancelled transfer ID #","Successfully cancelled transfer ID #"
"Successfully transfered %s to %s customer(s).","Succesvol %s verstuurd naar %s klanten(s)."
"Suhosin can prevent some needed functions from running (eval, and other basic php functions)","Suhosin can prevent some needed functions from running (eval, and other basic php functions)"
"Suhosin is not compiled directly into the PHP binarie","Suhosin is not compiled directly into the PHP binarie"
"Sweet Tooth - Points Expiry Notice","Sweet Tooth - Points Expiry Notice"
"Sweet Tooth must be installed on the server in order to use the Sweet Tooth Social system.","Sweet Tooth must be installed on the server in order to use the Sweet Tooth Social system."
"System Adjustment","Systeemaanpassingen"
"System admins often times run PHP as a different user for extra protection","System admins often times run PHP as a different user for extra protection"
"Table %s found","Table %s found"
"Table %s has column %s","Table %s has column %s"
"Table %s is missing","Table %s is missing"
"Table %s is missing column %s","Table %s is missing column %s"
"Tags Aren","Tags Aren"
"Tags a product","Tags a product"
"Take a look at our rewards catalog today.","Bekijk onze beloningen."
"Template hints blocks defaults to off","Template hints blocks defaults to off"
"Template hints defaults to off","Template hints defaults to off"
"Test skipped. Test requires Magento 1.4+ , you have : %s","Test skipped. Test requires Magento 1.4+ , you have : %s"
"Test skipped. Test requires Magento 1.4+ , you have : %s.","Test skipped. Test requires Magento 1.4+ , you have : %s."
"Test!","Test!"
"The <b>%s</b> you earned for liking this have been <b>cancelled</b>.","The <b>%s</b> you earned for liking this have been <b>cancelled</b>."
"The Facebook Like Module by Retail Evolved has not been configured properly.  Please visit the [evlike_config_link]Retail Evolved Facebook Like configuration[/evlike_config_link] section and change the Button Type to ","The Facebook Like Module by Retail Evolved has not been configured properly.  Please visit the [evlike_config_link]Retail Evolved Facebook Like configuration[/evlike_config_link] section and change the Button Type to "
"The Facebook Like Module by Retail Evolved has not been installed or is disabled. It is required to reward customers for liking products on Facebook with Sweet Tooth. For more information, please [rewards_wiki_facebook_link]visit this help article[/rewards_wiki_facebook_link]. Your rule was still saved.","The Facebook Like Module by Retail Evolved has not been installed or is disabled. It is required to reward customers for liking products on Facebook with Sweet Tooth. For more information, please [rewards_wiki_facebook_link]visit this help article[/rewards_wiki_facebook_link]. Your rule was still saved."
"The Points Amount (X) field must be greater than zero (0).  If you don","The Points Amount (X) field must be greater than zero (0).  If you don"
"The account was innactive for %s so the usable points balance expired.","The account was innactive for %s so the usable points balance expired."
"The balance of %s for the customer %s with the e-mail %s has expired.  It was %s since his/her last activity.","The balance of %s for the customer %s with the e-mail %s has expired.  It was %s since his/her last activity."
"The cache storage has been flushed.","The cache storage has been flushed."
"The catalog redemption rule entitled %s is invalid and cannot be applied.","The catalog redemption rule entitled %s is invalid and cannot be applied."
"The customer","The customer"
"The customer %s with the e-mail %s was sent notification that his/her points will expire in %s days.","The customer %s with the e-mail %s was sent notification that his/her points will expire in %s days."
"The customer was credited %s for the order.","The customer was credited %s for the order."
"The customer was deducted %s for the order.","The customer was deducted %s for the order."
"The following errors occured while trying to install the module.","The following errors occured while trying to install the module."
"The number of products to show in the mini rewards catalog in the customer points management panel.","The number of products to show in the mini rewards catalog in the customer points management panel."
"The product no longer exists in the cart, so points cannot be redeemed on it.","The product no longer exists in the cart, so points cannot be redeemed on it."
"The rule ","De regel "
"The rule %s does not apply to your cart.","The rule %s does not apply to your cart."
"The rule %s was not applied to your cart.","The rule %s was not applied to your cart."
"The rule entitled ","De regel gerechtigd "
"The rule you are trying to delete no longer exists","De regels die u probeert te verwijderen bestaan niet langer"
"There are %s in this account.","There are %s in this account."
"There are %s that can be earned from this product.","There are %s that can be earned from this product."
"There are currently no products you can purchase using your points.","Er zijn op dit moment geen producten waarop u korting krijgt bij het besteden van punten."
"There is no customer with that email address (%s).","Er bestaat geen klant in ons klantensysteem met het ingevoerde e-mailadres (%s)."
"This feature has been temporarily disabled for this version of Sweet Tooth in ensure quality.  It will be re-enabled in the next release of Sweet Tooth.","This feature has been temporarily disabled for this version of Sweet Tooth in ensure quality.  It will be re-enabled in the next release of Sweet Tooth."
"This is the message that the customer sees when logged in in the summary box.  Default is no message (blank).  HTML is valid here.","This is the message that the customer sees when logged in in the summary box.  Default is no message (blank).  HTML is valid here."
"This option is risky because one CSS error can cause the remaining CSS to be skipped.","This option is risky because one CSS error can cause the remaining CSS to be skipped."
"This option is risky because one JavaScript error will cause the remaining scripts to be skipped.","This option is risky because one JavaScript error will cause the remaining scripts to be skipped."
"This value cannot be less than or equal to zero.","This value cannot be less than or equal to zero."
"This will export point currencies, rules and Sweet Tooth configuration.","This will export point currencies, rules and Sweet Tooth configuration."
"To Friend","Naar vriend"
"To Spend: ","Te besteden: "
"Top Earners","Top Earners"
"Transfer","Overdracht"
"Transfer #%s cannot be changed from %s to %s.","Transfer #%s cannot be changed from %s to %s."
"Transfer #%s is already %s.","Transfer #%s is already %s."
"Transfer Comments","Transfer Comments"
"Transfer Information","Transfer Information"
"Transfer Manager","Transactiemanager"
"Transfer Style","Transfer Style"
"Transfer To Friend","Transfer To Friend"
"Transfer does not exist","Transactie bestaat niet"
"Transfer revoked","Transfer revoked"
"Transfer was successfully saved","Transactie succesvol opgeslagen"
"Transfers","Transacties"
"Try revoking the transfer(s) instead.","Try revoking the transfer(s) instead."
"Unable to apply rules.","Unable to apply rules."
"Unable to find any products tagged with ","Kan geen producten vinden getagged met: "
"Unable to load the redeem points hash","Fout bij het ophalen van het aantal te besteden punten"
"Unapproved","Afgekeurd"
"Updating Points Information...","Updating Points Information..."
"Updating Total...","Updating Total..."
"Use Your Points","Besteed punten"
"Use Your Rewards Points!","Gebruik uw punten!"
"Use spaces to separate tags. Use single quotes (","Gebruik spaties om tags te scheiden. Gebruik single quotes ("
"Use your points on any of these products","Use your points on any of these products"
"Uses Allowed Per Product (0 for unlimted)","Uses Allowed Per Product (0 for unlimted)"
"Uses per Coupon","Uses per Coupon"
"View Review","Bekijk review"
"Visit My Points & Rewards Section","Bekijk punten"
"Votes in poll","Stemt op poll"
"WARNING: THIS WILL ALSO DELETE ALL YOUR SWEET TOOTH RULES!  Select a .stcampaign file and click 'Save Config' to import.","WARNING: THIS WILL ALSO DELETE ALL YOUR SWEET TOOTH RULES!  Select a .stcampaign file and click 'Save Config' to import."
"WARNING: UNSPECIFIED REASON","WARNING: UNSPECIFIED REASON"
"When APC stat is set off, the system will not recheck files for changes and will continue to use cached values","When APC stat is set off, the system will not recheck files for changes and will continue to use cached values"
"When an order is cancelled, should the point transfers associated with these orders be revoked/cancelled as well?","When an order is cancelled, should the point transfers associated with these orders be revoked/cancelled as well?"
"When the memory limit is to low the PHP process can crash and prevent pages from loading","When the memory limit is to low the PHP process can crash and prevent pages from loading"
"Woops, ran into error while trying to process your request: ","Woops, ran into error while trying to process your request: "
"Write expiry actions to log","Write expiry actions to log"
"Writes a review","Writes a review"
"Writes review","Schrijft review"
"Writes to var/log/rewards_expire.log when points expire for any customer or when an e-mail is sent","Writes to var/log/rewards_expire.log when points expire for any customer or when an e-mail is sent"
"You","You"
"You Will Earn:","U verdient:"
"You Will Spend","U besteed"
"You Will Spend:","U besteed:"
"You are currently subscribed to ","U bent aangemeld voor "
"You are now spending %s on this cart.","You are now spending %s on this cart."
"You are spending too many points!  You may not be able to checkout.","U verbruikt teveeld punten, u kunt wellicht niet meer afrekenen."
"You are trying to redeem more points than you have in","U probeert meer punten te gebruiken dan u hebt in"
"You are trying to redeem points but you","U probeert punten te gebruiken, maar u"
"You are trying to redeem points without being logged in.  Please log-in or create a new account to spend points.","U probeert punten te besteden, maar u bent niet ingelogd. Log in om punten te besteden."
"You can","You can"
"You cannot send %s points to %s when you only have %s!","U kunt niet %s punten naar %s sturen wanneer u over %s punten beschikt!"
"You cannot send points to yourself!!","You cannot send points to yourself!!"
"You cannot spend more points on this cart.","Maximaal te bestenden punten in winkelwagen bereikt."
"You cannot use points until you login or create a new account.","Log in of maak een account aan om punten te gebruiken."
"You could receive %s for writing ","U ontvangt %s voor het schrijven van "
"You could receive %s for writing a review and/or rating this product.","U ontvangt %s wanneer u een beschrijving schrijft / een rating geeft over dit product."
"You do have have enough %s Points.","U heeft niet voldoende %s punten."
"You do not have enough points to spend on this order.  ","You do not have enough points to spend on this order.  "
"You earned %s on the order you just placed.","You earned %s on the order you just placed."
"You have %s","U heeft %s"
"You have %s in your account.","U heeft %s te besteden."
"You have %s to spend.","U heeft %s te besteden."
"You have applied no redemptions to this cart.","U heeft geen puntenkortingen toegepast op uw winkelwagen."
"You have earned the following points on this order: ","You have earned the following points on this order: "
"You have no points to spend.","U heeft geen punten te besteden."
"You have no transfers.","U heeft geen transacties."
"You have spent the following points on this order: ","You have spent the following points on this order: "
"You have successfully sent %s to %s!","U heeft succesvol %s naar %s verstuurd!"
"You may need to refresh the shopping cart to checkout.","You may need to refresh the shopping cart to checkout."
"You must be logged in to redeem points. To proceed to the log-in page press OK.","U moet ingelogd zijn om punten te besteden, klik OK om naar de inlog-pagina te gaan."
"You must log in or sign up before sending points to a friend!","Log in of meld u aan om punten naar een vriend te sturen!"
"You must still APPLY rules before they will take effect!","U moet eerst uw regels toepassen voordat ze effect hebben!"
"You need to [[log-in]] to use your points.","[[log-in]] om uw punten te gebruiken"
"You need to log-in to spend points.","You need to log-in to spend points."
"You overspent your point balance.  Continue anyways?","You overspent your point balance.  Continue anyways?"
"You received %s for sending your friend this product","U ontvangt %s punten voor het versturen van dit product naar een vriend"
"You received %s for signing up to a newsletter","U heeft %s punten ontvangen voor het aanmelden op een nieuwsbrief"
"You received %s for signing up!","U heeft %s punten ontvangen voor uw aanmelding!"
"You received %s for voting","U heeft %s punten ontvangen voor het uitbrengen van uw stem"
"You received <b>%s</b> for liking this page on Facebook.","You received <b>%s</b> for liking this page on Facebook."
"You should reindex %s","You should reindex %s"
"You should reindex {$processes->indexer_code}","You should reindex {$processes->indexer_code}"
"You spent %s on the order you just placed.","You spent %s on the order you just placed."
"You were not logged-in to the the store, so we could not reward you for your Facebook mention. Please log-in to the store or create an account, then try again.","You were not logged-in to the the store, so we could not reward you for your Facebook mention. Please log-in to the store or create an account, then try again."
"You will be redirected to Amazon Checkout website when you place an order.","U wordt bij het plaatsen van een order doorgestuurd naar de Amazon checkout website."
"You will be redirected to Amazon Simple Pay in a few seconds.","You will be redirected to Amazon Simple Pay in a few seconds."
"You will be redirected to Google Checkout website when you place an order.","U wordt bij het plaatsen van een order doorgestuurd naar de Google checkout website."
"You will earn %s for buying this product","U verdient %s bij de aankoop van dit product"
"You will need to login to use your points.  Continue anyways?","You will need to login to use your points.  Continue anyways?"
"You will not be able to earn or spend points when checking out with multiple addresses.","You will not be able to earn or spend points when checking out with multiple addresses."
"You will receive %s upon approval of this review","U ontvangt %s punten bij het goedkeuren van deze review."
"You will receive %s upon approval of this review and/or rating.","You will receive %s upon approval of this review and/or rating."
"You will receive %s upon approval of this tag.","U ontvangt %s punten bij het goedkeuren van deze tag."
"Your billing address will be ignored and you will be redirected to Amazon Simple Pay website.","Your billing address will be ignored and you will be redirected to Amazon Simple Pay website."
"Your billing address will be ignored and you will be redirected to Checkout by Amazon website.","Your billing address will be ignored and you will be redirected to Checkout by Amazon website."
"Your logged in session may have expired.  An item was not selected or the item selected was invalid","Your logged in session may have expired.  An item was not selected or the item selected was invalid"
"Your point transactions are currently on hold, they can be approved after we process your order.","Your point transactions are currently on hold, they can be approved after we process your order."
"Your point transactions are currently pending and will be approved ","Your point transactions are currently pending and will be approved "
"Your point transactions are currently pending and will be approved when we finish processing your order.","Your point transactions are currently pending and will be approved when we finish processing your order."
"Your points balance will expire in %s days.","U dient uw punten te besteden binnen %s dagen."
"Your redemptions:","Uw bestedingen:"
"Your session has expired.  Please refresh the page.","Your session has expired.  Please refresh the page."
"Zero Points Caption","Zero Points Caption"
"[WARN:ALPHA] For every X points spent, discount Y from price","[WARN:ALPHA] Voor iedere X punten besteedt, Y korting"
"as low as","vanaf"
"backup and open: ","backup and open: "
"cURL functions are enabled and cURL is installed.","cURL functions are enabled and cURL is installed."
"cURL is NOT installed on the server.","cURL is NOT installed on the server."
"cURL is installed on the server, however the curl_exec function is blocked or not available.","cURL is installed on the server, however the curl_exec function is blocked or not available."
"change: ","change: "
"costs","kost"
"currency was successfully saved","Valuta succesvol opgeslagen"
"filesystem might need to be: chown [user]:[group], chmod -R u=rwx,g=rx,o=rx ./[magento]/","filesystem might need to be: chown [user]:[group], chmod -R u=rwx,g=rx,o=rx ./[magento]/"
"logging should be enabled by default","logging should be enabled by default"
"off","uit"
"remove rewrite on: ","remove rewrite on: "
"this should be set to disabled on live stors","this should be set to disabled on live stors"
"to: ","to: "
"was not found in website with id #","was not found in website with id #"
"was not found.","was not found."
"with","met"
"zero points","zero points"
